PRODUCT_ID,WEIGHT_UNIT,CURRENCY_code,PRICE,WIDTH,WEIGHT,SHORT_DESC,REMARKS
745,ML,CNY,990.92,343.68,7069.97,Oil-Free Foaming Acne Wash,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
746,ML,PHP,1179.29,195.06,9793.45,Pramipexole Dihydrochloride,Aenean auctor gravida sem.
747,L,RUB,941.64,213.3,2717.16,Headache Cough,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
748,KG,USD,929.91,91.96,6235.48,good sense cough and sore throat,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
749,POUNDS,PHP,685.07,49.05,9911.48,Prednisone,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui."
750,OUNCE,CNY,869.82,507.57,1854.59,Pediacare Childrens Allergy,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero."
751,OUNCE,MAD,882.19,157.74,8667.44,Pleo Nig,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy."
752,KG,CNY,589.66,485.22,7467.86,Inapsine,Suspendisse accumsan tortor quis turpis. Sed ante.
753,ML,PEN,564.94,19.26,883.12,amcinonide,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus."
754,OUNCE,RSD,383.25,195.4,4856.88,Leader Extra Moisturizing Nasal,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum."
755,ML,RUB,1047.04,381.55,5159.64,ENTACAPONE,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat."
756,OUNCE,CNY,1414.21,621.54,6570.74,risperidone,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.
757,GM,HNL,1154.94,562.26,4819.47,L OCCITANE SUBLIME BEAUTY BB LIGHT SPF 30 Broad Spectrum Sunscreen,Curabitur at ipsum ac tellus semper interdum.
758,KG,GTQ,1056.24,29.51,6957.95,Carvedilol,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
759,KG,BRL,584.86,598.15,9760.04,Dry Scalp Care,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem."
760,GM,PEN,686.07,293.52,7054.95,DawnMist Antiperspirant Deodorant,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio."
761,ML,HNL,623.48,397.3,827.2,Hongo Cura,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.
762,KG,EUR,1449.1,244.96,381.26,Kayexalate,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
763,GM,BGN,1204.72,518.53,6995.44,RENEWAL,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis."
764,L,RUB,1087.34,16.88,5266.88,Sinus Relief,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc."
765,POUNDS,CNY,708.29,340.86,312.48,Fluorouracil,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
766,POUNDS,CZK,826.71,33.25,5994.78,TEMAZEPAM,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti."
767,OUNCE,XAF,1150.68,267.0,2396.63,Striverdi Respimat,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."
768,KG,ALL,1344.09,489.04,939.12,Healing Waters Aloe Cucumber Hand Sanitizer,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
769,OUNCE,BRL,1249.63,405.97,1653.09,Benazepril Hydrochloride,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue."
770,OUNCE,CNY,357.81,593.6,1445.37,Aveeno Baby Natural Protection Face,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
771,ML,CNY,1128.01,20.76,2607.16,Carisoprodol,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat."
772,OUNCE,USD,499.36,172.83,4508.1,Ferrum phos. 6 Special Order,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
773,L,PEN,778.39,567.67,1108.84,MISSHA TIME REVOLUTION WHITE CURE UV SUN PROTECTOR,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
774,L,PKR,254.25,239.93,2267.78,Spatheraphy,Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.
775,KG,NGN,1083.99,649.7,337.69,Fentanyl buccal,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.
776,OUNCE,USD,1445.25,311.6,413.18,ENALAPRIL MALEATE,Etiam vel augue. Vestibulum rutrum rutrum neque.
777,OUNCE,EUR,1002.1,32.75,7665.21,HAWAIIAN Tropic,Maecenas rhoncus aliquam lacus.
778,GM,CZK,1104.76,507.5,7470.02,Friuts and Flowers Grapefruit Waterless Hand Sanitizer,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.
779,KG,CNY,387.69,594.0,4682.02,Lady Speed Stick,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.
780,OUNCE,PHP,1370.22,454.97,9188.93,Strawberry Shortcake Berry Best Friends Mixed Berry Antiseptic Hand Cleansing,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
781,L,EUR,276.57,233.76,2751.21,Levofloxacin,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.
782,GM,COP,1228.3,311.05,3358.43,Relpax,Sed vel enim sit amet nunc viverra dapibus.
783,KG,BRL,848.28,183.03,619.98,Tobramycin,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.
784,POUNDS,EUR,85.66,333.39,7024.26,Nuvel Devotion Roll-on Antiperspirant Deodorant,Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.
785,GM,USD,75.76,452.64,5847.37,Tirosint,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
786,GM,ALL,394.19,631.35,1377.85,Professional-C Suncare Broad Spectrum SPF 30,Vestibulum ac est lacinia nisi venenatis tristique.
787,OUNCE,CNY,300.29,24.99,4903.72,Treatment Set TS329151,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.
788,ML,VND,1108.38,554.03,5449.09,Aspirin,Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
789,L,PHP,1141.16,78.31,3666.03,Pain Reliever Sleep Aid,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo."
790,KG,LBP,1235.78,229.86,9729.35,Long Lasting Finish with Comfort Serum,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.
791,GM,CNY,1387.94,220.44,7696.67,Time Machine BB,Donec dapibus.
792,GM,CNY,1482.74,142.08,3522.78,Inflammation OTC,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
793,L,EUR,1483.21,343.27,5109.83,smart sense feminine,Nulla tellus.
794,POUNDS,IDR,560.97,87.89,9310.4,Levofloxacin,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
795,OUNCE,EUR,1083.13,459.77,8823.74,Fusarium compactum,Curabitur in libero ut massa volutpat convallis.
796,POUNDS,CZK,545.69,575.91,2731.94,Laura Mercier Tinted Moisturizer SPF 20 PORCELAIN,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices."
797,OUNCE,NAD,1239.69,545.51,7698.3,Piroxicam,Donec quis orci eget orci vehicula condimentum.
798,OUNCE,CZK,1302.25,479.82,2582.87,Umcka ColdCare FastActives Mint-Menthol,Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.
799,L,CNY,789.48,278.68,5869.4,Diethylpropion HydrochlorideER,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus."
800,ML,AFN,810.88,229.8,8002.84,Folic Acid,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.
801,ML,IDR,1260.73,234.42,4158.64,Isomers Clear Skin Acne Treatment Cleanser,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
802,ML,RUB,424.99,99.61,7973.89,Lisinopril 10mg,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."
803,KG,KPW,1120.78,423.52,3164.37,LEVOTHYROXINE SODIUM,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.
804,OUNCE,PLN,595.18,589.64,3747.96,Azithromycin,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy."
805,OUNCE,CNY,1341.03,638.88,2063.58,Sertraline Hydrochloride,Sed accumsan felis. Ut at dolor quis odio consequat varius.
806,POUNDS,UAH,469.01,181.07,5469.55,Klor-Con M,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
807,OUNCE,CNY,1440.28,364.24,5302.04,cold relief,In hac habitasse platea dictumst. Etiam faucibus cursus urna.
808,POUNDS,IRR,738.37,60.84,5700.46,GLUCOPHAGE,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc."
809,ML,CNY,453.51,238.83,5978.24,feminine,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim."
810,ML,CNY,406.67,397.21,2144.14,PREMIER VALUE HEMORRHOIDAL,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum."
811,ML,RUB,1157.09,556.94,1069.5,Adalat CC,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.
812,POUNDS,PKR,849.52,580.71,2834.3,Alcohol Prep,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
813,POUNDS,PLN,1168.93,512.95,9170.6,sunmark,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus."
814,POUNDS,CNY,815.95,182.51,7164.17,Didanosine,Nunc rhoncus dui vel sem.
815,L,USD,578.55,658.69,3969.32,NHS Flatulance Slow Digestion,Aenean fermentum. Donec ut mauris eget massa tempor convallis.
816,L,IRR,1215.75,459.62,4770.56,Amoxicillin and Clavulanate Potassium,Suspendisse ornare consequat lectus.
817,POUNDS,CNY,1236.69,190.14,687.04,Hepsera,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
818,GM,EUR,812.72,130.39,6468.35,SHISEIDO UV PROTECTIVE FOUNDATION,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
819,ML,CNY,1312.03,239.21,7362.74,Cyclobenzaprine Hydrochloride,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue."
820,KG,EUR,703.92,242.48,1058.62,Virt-Vite Plus,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy."
821,POUNDS,LTL,571.18,658.0,668.9,LBel Paris,Duis mattis egestas metus. Aenean fermentum.
822,GM,EGP,595.8,125.34,1647.08,Sotalol Hydrochloride,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.
823,POUNDS,CNY,1433.43,254.54,6747.26,PANTOPRAZOLE SODIUM,Fusce consequat. Nulla nisl.
824,GM,RUB,1138.74,555.12,8433.72,New Hawaiian Tropic Sensitive Skin Lotion Sunscreen,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius."
825,ML,UAH,1201.82,625.39,3848.38,Dexamethasone,Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.
826,KG,SEK,29.74,120.05,9544.48,Amar Petroleum,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla."
827,ML,CNY,245.97,413.12,9331.02,Headache,Mauris lacinia sapien quis libero.
828,ML,BRL,261.95,374.94,9777.55,Progena,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
829,ML,JPY,1040.1,317.17,7901.37,Lisinopril and HCTZ,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis."
830,L,RSD,637.13,261.59,4794.68,Poison Ivy and Oak Relief,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.
831,POUNDS,PEN,992.99,360.18,264.68,leader flu and severe cold and cough,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
832,ML,CNY,1330.44,461.32,7275.98,Stress RELIEF,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui."
833,ML,IDR,257.97,314.91,603.34,Alka-Seltzer Plus Fast Packs Cold and Flu Formula,Aenean lectus.
834,POUNDS,IDR,518.99,571.84,2052.0,Alprazolam,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien."
835,ML,RUB,527.67,67.92,7153.94,AVENA kinesia ROLL-ON DEODORANT/ANTIPERSPIRANT,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante."
836,POUNDS,IDR,1483.56,330.68,3361.61,CAREONE INSTANT HAND SANITIZER WITH ALOE AND VITAMIN E,Integer tincidunt ante vel ipsum.
837,GM,JPY,936.51,184.17,4720.59,ALREX,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus."
838,ML,CNY,109.05,406.01,7051.01,Heparin Sodium,Nulla ut erat id mauris vulputate elementum. Nullam varius.
839,OUNCE,IDR,930.56,641.99,8877.37,Quetiapine Fumarate,Nunc purus. Phasellus in felis.
840,GM,IDR,515.65,437.12,6229.58,Ready Foundation,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.
841,KG,EUR,1344.72,309.16,6756.28,Treatment Set TS332131,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.
842,POUNDS,PLN,658.65,596.64,3344.61,Sleep Aid,In hac habitasse platea dictumst.
843,POUNDS,EUR,496.08,45.31,3872.92,Peptic Relief,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
844,POUNDS,RUB,140.21,84.6,558.93,OXYGEN,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
845,OUNCE,XAF,1165.7,228.07,7572.43,ESIKA,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.
846,KG,VND,600.65,421.77,5295.02,Levetiracetam,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
847,OUNCE,MGA,335.78,493.43,347.64,LBEL divine lip gloss SPF 15,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio."
848,GM,IDR,579.02,197.3,5848.77,Covera-HS,Nullam porttitor lacus at turpis.
849,KG,CZK,940.16,497.18,6900.07,Dexamethasone,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
850,KG,CNY,274.99,502.0,4104.18,Moderiba,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
851,GM,USD,1459.72,131.22,4386.53,Prednisone,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue."
852,GM,KGS,314.47,80.18,3002.92,Ziprasidone Hydrochloride,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.
853,POUNDS,CNY,771.15,182.21,7657.98,Care One Pain Relief and Pain Relief PM,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus."
854,ML,BRL,565.73,577.34,5984.26,ROPINIROLE HYDROCHLORIDE,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
855,POUNDS,PLN,298.25,453.34,4499.64,Nu Skin Clear Action,Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.
856,POUNDS,PLN,1435.85,529.08,8221.85,FAMOTIDINE,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.
857,GM,PEN,994.68,25.12,6389.24,CLARINS Broad Spectrum SPF 15 Sunscreen Extra Firming Day Wrinkle Lifting,"Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
858,OUNCE,KES,378.82,484.91,9573.69,Cyproheptadine Hydrochloride,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
859,ML,EUR,828.75,29.15,5753.22,PLAGENTRA BABY SOOTHING RELIEF,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
860,OUNCE,TZS,1171.23,197.97,3776.23,Promethazine Hydrochloride,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.
861,GM,IDR,1011.12,46.02,6492.12,Equate Maximum Strength Spot Treatment,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."
862,ML,PHP,326.52,519.17,5619.49,VERAMYST,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.
863,POUNDS,XAF,236.09,537.82,3755.43,TREXIMET,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.
864,OUNCE,IDR,1248.87,154.06,9210.31,Enoxaparin Sodium,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam."
865,ML,CNY,406.38,635.03,3742.65,Hydroxyzine,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.
866,L,PLN,73.58,494.54,1090.19,HOUSE DUST,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo."
867,GM,EUR,941.49,198.24,1648.53,nitrogen,Suspendisse accumsan tortor quis turpis.
868,L,SYP,1480.23,245.5,2757.15,Nicotine UN1654,Duis at velit eu est congue elementum. In hac habitasse platea dictumst.
869,GM,RUB,1440.52,608.44,6687.09,OSCIMIN,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
870,KG,BAM,1025.77,139.57,2866.27,Aldara,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
871,ML,CNY,429.57,210.56,4570.39,Adenosine,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio."
872,GM,USD,302.11,518.83,2731.34,Cheongin Haewoohwan,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
873,POUNDS,PHP,96.41,359.44,2497.17,Methylphenidate Hydrochloride,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante."
874,L,NGN,215.13,561.28,1522.7,Laura Mercier Tinted Moisturizer SPF 20 SAND,Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.
875,OUNCE,SEK,760.99,447.56,4640.8,Hydrocodone Bitartrate And Acetaminophen,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.
876,KG,IDR,1388.72,645.31,7800.03,Simvastatin,Praesent blandit. Nam nulla.
877,ML,RUB,712.76,590.76,9360.07,LBEL MAXIMUM COMFORT AND LONG-LASTING FOUNDATION SPF 10,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
878,POUNDS,CNY,210.86,182.4,1974.76,Allergy and Stuffy Nose,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat."
879,GM,COP,744.28,21.31,6254.22,Zolpidem Tartrate,Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.
880,ML,JPY,546.0,581.44,8448.51,Fresh Sugar Rose Tinted Lip Treatment SPF 15,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis."
881,GM,CNY,483.76,159.3,6981.82,Medi-Clean Antiseptic Hand Cleaner,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
882,ML,SEK,1065.72,486.83,2723.51,Cephalexin,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
883,GM,COP,646.59,665.14,822.24,Trichophyton mentagrophytes,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis."
884,GM,CNY,818.08,152.98,7724.97,AHC Revitalizing Special Gen Solution,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc."
885,GM,BRL,1036.59,144.46,4944.69,Saltbush,Ut tellus.
886,ML,GTQ,1480.3,299.03,3104.47,Painazol Pain Relief,Phasellus id sapien in sapien iaculis congue.
887,KG,IDR,325.19,414.3,7158.76,Allergy Antihistamine,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
888,L,CNY,510.73,192.47,5784.21,GranuLotion,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.
889,OUNCE,PHP,1207.01,376.63,6995.9,Misoprostol,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
